ano,sigla_uf,cargo,sigla_partido,id_municipio_tse,municipio,numero_candidato,votos,resultado,resultado_agregado,nome_urna,nome,idade,genero,instrucao,ocupacao,raca,fundo_partidario,fundo_especial,fundo_total,#NULO,FUNDO ESPECIAL,FUNDO PARTIDARIO,OUTROS RECURSOS
2020,SP,vereador,DEM,67652,Nova Independência,25123,62,suplente,não eleito,Adao Brito Cigano,Adão De Brito,47.0,masculino,ensino fundamental completo,outros,branca,264.35,0.0,264.35,0.0,0.0,264.35,465.0
2020,SP,vereador,DEM,67652,Nova Independência,25190,76,eleito por qp,eleito,Dárcio,Darcio De Souza Oliveira,42.0,masculino,ensino fundamental completo,outros,branca,264.35,0.0,264.35,0.0,0.0,264.35,1324.97
2020,SP,vereador,DEM,67652,Nova Independência,25149,8,suplente,não eleito,Aline Tatiane,Aline Tatiane Barbosa De Oliveira,35.0,feminino,ensino medio completo,outros,branca,264.35,0.0,264.35,0.0,0.0,264.35,500.0
2020,SP,vereador,DEM,67652,Nova Independência,25927,20,suplente,não eleito,Désh,Douglas Henrique Alves Pereira,27.0,masculino,ensino medio completo,outros,branca,264.35,0.0,264.35,0.0,0.0,264.35,500.0
2020,SP,vereador,DEM,61409,Novais,25250,80,suplente,não eleito,Marcelo Girotto,Marcelo Girotto,41.0,masculino,ensino medio completo,trabalhador de construcao civil,branca,0.0,0.0,0.0,0.0,0.0,0.0,686.0
2020,SP,vereador,DEM,61409,Novais,25000,124,eleito por media,eleito,Leonardo Rasteiro,Leonardo Aparecido Rasteiro,35.0,masculino,ensino superior completo,professor de ensino medio,branca,0.0,0.0,0.0,0.0,0.0,0.0,636.0
2020,SP,vereador,DEM,61409,Novais,25125,9,suplente,não eleito,Sandra Cristina,Sandra Cristina Setin Dos Santos,45.0,feminino,ensino medio completo,vendedor pracista representante caixeiro-viajante e assemelhados,branca,0.0,0.0,0.0,0.0,0.0,0.0,131.0
2020,SP,vereador,DEM,67679,Nova Luzitânia,25333,61,suplente,não eleito,Marcelo Scacalossi,Jose Marcelo Scacalossi,52.0,masculino,ensino medio completo,agricultor,branca,0.0,0.0,0.0,0.0,0.0,0.0,3789.0
2020,SP,vereador,DEM,67695,Nova Odessa,25313,88,suplente,não eleito,Erice,Maria Erice Alencar De Brito,60.0,feminino,ensino medio completo,outros,branca,0.0,0.0,0.0,0.0,0.0,0.0,4290.01
2020,SP,vereador,DEM,67695,Nova Odessa,25456,330,suplente,não eleito,José Pereira,José Pereira,57.0,masculino,ensino superior completo,advogado,parda,0.0,0.0,0.0,0.0,0.0,0.0,5491.66
2020,SP,vereador,DEM,67695,Nova Odessa,25030,419,suplente,não eleito,André Enfermeiro,André Roberto De Barros,50.0,masculino,ensino superior completo,enfermeiro,branca,0.0,0.0,0.0,0.0,0.0,0.0,250.0
2020,SP,vereador,DEM,67695,Nova Odessa,25622,452,suplente,não eleito,Andresa Furian,Andresa Cristina Furian,44.0,feminino,ensino superior completo,administrador,branca,0.0,0.0,0.0,0.0,0.0,0.0,5378.69
2020,SP,vereador,DEM,67695,Nova Odessa,25125,299,suplente,não eleito,Bete Welsh,Elisabete Mazuchi Welsk Borges De Carvalho,57.0,feminino,ensino medio completo,comerciante,branca,0.0,0.0,0.0,0.0,0.0,0.0,4578.33
2020,SP,vereador,DEM,67717,Novo Horizonte,25110,72,nao eleito,não eleito,Tio Carçudo,Edilson Gonçalves De Oliveira,47.0,masculino,ensino fundamental completo,servidor publico municipal,parda,0.0,0.0,0.0,0.0,0.0,0.0,1125.0
2020,SP,vereador,DEM,67717,Novo Horizonte,25333,41,nao eleito,não eleito,Hilda Furacão,Hilda Cristina Gonçales,42.0,feminino,ensino medio completo,outros,branca,0.0,0.0,0.0,0.0,0.0,0.0,840.0
2020,SP,vereador,DEM,67792,Olímpia,25100,943,eleito por media,eleito,Edna Marques,Edna Marques Da Silva,63.0,feminino,ensino superior completo,advogado,preta,0.0,19000.0,19000.0,0.0,19000.0,0.0,2650.0
2020,SP,vereador,DEM,67792,Olímpia,25888,304,suplente,não eleito,Bachega,Flavio Roberto Bachega,47.0,masculino,ensino medio completo,empresario,branca,0.0,19000.0,19000.0,0.0,19000.0,0.0,700.0
2020,SP,vereador,DEM,67792,Olímpia,25525,21,suplente,não eleito,Carminatti,Alexandre Carminatti,47.0,masculino,ensino medio completo,outros,branca,0.0,10000.0,10000.0,0.0,10000.0,0.0,430.0
2020,SP,vereador,DEM,67792,Olímpia,25033,29,suplente,não eleito,Fabinho Agro Ferreira,Fabio Isaque Ferreira,38.0,masculino,ensino fundamental completo,comerciante,branca,0.0,10000.0,10000.0,0.0,10000.0,0.0,620.45
2020,SP,vereador,DEM,67792,Olímpia,25999,187,suplente,não eleito,Caio Pretti,Caio Bernardo Barbosa Pretti,30.0,masculino,ensino superior completo,agronomo,branca,0.0,19000.0,19000.0,0.0,19000.0,0.0,500.0
2020,SP,vereador,DEM,67792,Olímpia,25456,31,suplente,não eleito,Goiano Chapéu De Palha,Roberto Domingos Da Silva,51.0,masculino,ensino fundamental completo,comerciante,branca,0.0,10000.0,10000.0,0.0,10000.0,0.0,430.0
2020,SP,vereador,DEM,67814,Onda Verde,25250,71,suplente,não eleito,Paulo Da Cruz,Paulo Roberto Da Cruz,41.0,masculino,le e escreve,pescador,branca,0.0,0.0,0.0,0.0,0.0,0.0,906.75
2020,SP,vereador,DEM,67814,Onda Verde,25355,48,suplente,não eleito,Débora Da Auto Escola,Débora Almeida Dos Santos,41.0,feminino,ensino medio completo,outros,parda,0.0,0.0,0.0,0.0,0.0,0.0,183.35
2020,SP,vereador,DEM,67814,Onda Verde,25025,23,suplente,não eleito,Camila Camargo,Camila Cristiane Camargo,39.0,feminino,le e escreve,dona de casa,branca,0.0,0.0,0.0,0.0,0.0,0.0,183.35
2020,SP,vereador,DEM,67814,Onda Verde,25425,8,suplente,não eleito,Joilson,Joilson Silveira Barbosa Dos Santos,33.0,masculino,ensino medio completo,outros,branca,0.0,0.0,0.0,0.0,0.0,0.0,296.75
2020,SP,vereador,DEM,67830,Oriente,25650,25,suplente,não eleito,Zé Rufino,José Rufino,69.0,masculino,ensino fundamental completo,aposentado (exceto servidor publico),branca,0.0,0.0,0.0,0.0,0.0,0.0,123.44
2020,SP,vereador,DEM,67830,Oriente,25123,13,suplente,não eleito,Professor Maurinho,Mauro Batista De Oliveira,36.0,masculino,ensino superior completo,servidor publico estadual,branca,0.0,0.0,0.0,0.0,0.0,0.0,123.44
2020,SP,prefeito,DEM,67857,Orindiúva,25,2004,nao eleito,não eleito,Grisolino,Grisolino Cassia Borges Junior,54.0,masculino,ensino medio completo,empresario,parda,0.0,10000.0,10000.0,0.0,10000.0,0.0,16967.0
2020,SP,prefeito,DEM,67873,Orlândia,25,8192,nao eleito,não eleito,Flávia,Flávia Mendes Gomes,53.0,feminino,ensino superior completo,advogado,branca,0.0,239800.0,239800.0,0.0,239800.0,0.0,28.0
2020,SP,vereador,DEM,67873,Orlândia,25789,34,suplente,não eleito,Pereira,Luciano Pereira,45.0,masculino,ensino medio completo,outros,branca,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,SP,vereador,DEM,67873,Orlândia,25123,50,suplente,não eleito,Luis Fernando Yog,Luis Fernando Malagutti Graner,42.0,masculino,ensino superior completo,empresario,branca,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,SP,vereador,DEM,67873,Orlândia,25999,103,suplente,não eleito,Nega Letchuga,Cristiane Aparecida Da Silva,33.0,feminino,ensino fundamental completo,cabeleireiro e barbeiro,preta,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,SP,vereador,DEM,67873,Orlândia,25555,159,suplente,não eleito,Rafael,Rafael Fernandes Da Silva,24.0,masculino,ensino superior completo,professor e instrutor de formacao profissional,branca,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
2020,SP,vereador,DEM,67890,Osasco,25222,204,suplente,não eleito,Giselda Bomfim,Giselda Alves Bomfim,44.0,feminino,ensino superior completo,advogado,,0.0,0.0,0.0,0.0,0.0,0.0,2592.0
2020,SP,vereador,DEM,67890,Osasco,25888,1698,suplente,não eleito,Luiz Garcia,Luiz Carlos Garcia,53.0,masculino,ensino superior incompleto,empresario,parda,0.0,0.0,0.0,0.0,0.0,0.0,6867.65
2020,SP,vereador,DEM,67890,Osasco,25317,155,suplente,não eleito,Aluísio Moura,Aluisio De Moura Santos,67.0,masculino,ensino superior completo,gerente,branca,0.0,0.0,0.0,0.0,0.0,0.0,3000.0
2020,SP,vereador,DEM,67890,Osasco,25000,99,suplente,não eleito,Dj Robert Muller,Robert Muller Rodrigues Americo,45.0,masculino,ensino medio incompleto,relacoes-publicas,preta,0.0,0.0,0.0,0.0,0.0,0.0,3000.0
2020,SP,vereador,DEM,67890,Osasco,25666,275,suplente,não eleito,Lurdinha,Maria De Lourdes Do Nascimento,51.0,feminino,ensino medio incompleto,auxiliar de escritorio e assemelhados,branca,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2020,SP,vereador,DEM,67890,Osasco,25123,3391,eleito por qp,eleito,Claudio Da Locadora,Cláudio Henrique Da Silva,48.0,masculino,ensino fundamental completo,vereador,parda,0.0,0.0,0.0,0.0,0.0,0.0,83040.45
2020,SP,vereador,DEM,67911,Oscar Bressane,25369,132,eleito por qp,eleito,Uilson Honorato,Uilson Aparecido Honorato,59.0,masculino,ensino superior completo,vendedor pracista representante caixeiro-viajante e assemelhados,branca,0.0,0.0,0.0,0.0,0.0,0.0,157.0
2020,SP,vereador,DEM,67911,Oscar Bressane,25125,11,suplente,não eleito,Gilmarzinho,Gilmar Alves Pereira,60.0,masculino,ensino fundamental incompleto,servidor publico municipal,parda,0.0,0.0,0.0,0.0,0.0,0.0,157.0
2020,SP,vereador,DEM,67911,Oscar Bressane,25789,140,eleito por qp,eleito,Juliane,Juliane Maria Alvares Simões Loncarovich,36.0,feminino,ensino superior completo,auxiliar de escritorio e assemelhados,branca,0.0,0.0,0.0,0.0,0.0,0.0,677.0
2020,SP,vereador,DEM,67938,Osvaldo Cruz,25025,409,eleito por media,eleito,Tuty,Antonio Aparecido Bortoluci,55.0,masculino,ensino superior completo,empresario,branca,0.0,240.1,240.1,0.0,240.1,0.0,5177.15
2020,SP,vereador,DEM,67938,Osvaldo Cruz,25284,8,suplente,não eleito,Higino Ferreira,Higino Ferreira Lima Neto,77.0,masculino,ensino fundamental incompleto,aposentado (exceto servidor publico),parda,0.0,240.1,240.1,0.0,240.1,0.0,69.15
2020,SP,vereador,DEM,67938,Osvaldo Cruz,25434,45,suplente,não eleito,Reginaldo Hipolito Seguranca,Reginaldo Hipolito,52.0,masculino,ensino medio completo,vigilante,branca,0.0,240.1,240.1,0.0,240.1,0.0,69.15
2020,SP,vereador,DEM,67938,Osvaldo Cruz,25155,1,suplente,não eleito,Rosane Pedroso,Rosane Pedroso Da Silva,46.0,feminino,ensino medio completo,tecnico de enfermagem e assemelhados (exceto enfermeiro),parda,0.0,0.0,0.0,0.0,0.0,0.0,170.0
2020,SP,vereador,DEM,67938,Osvaldo Cruz,25000,61,suplente,não eleito,Wilson Guerreiro,Wilson Deodato Pereira,39.0,masculino,ensino superior completo,servidor publico municipal,preta,0.0,240.1,240.1,0.0,240.1,0.0,69.15
2020,SP,vereador,DEM,67938,Osvaldo Cruz,25170,40,suplente,não eleito,Renata Just Rs,Renata Seixas Farias,34.0,feminino,ensino medio completo,comerciante,branca,0.0,240.1,240.1,0.0,240.1,0.0,369.85
2020,SP,vereador,DEM,67954,Ourinhos,25999,261,suplente,não eleito,Professor Marrera,Aparecido Marrera,60.0,masculino,ensino superior completo,professor de ensino medio,branca,0.0,0.0,0.0,0.0,0.0,0.0,2769.75
2020,SP,vereador,DEM,67954,Ourinhos,25321,17,suplente,não eleito,Fátima Do Olimpico,Benedita De Fátima Lima,64.0,feminino,ensino fundamental completo,aposentado (exceto servidor publico),preta,0.0,0.0,0.0,0.0,0.0,0.0,743.4
2020,SP,vereador,DEM,67954,Ourinhos,25171,14,suplente,não eleito,Prof Assir Skatista,Assir Santos Jorge Junior,43.0,masculino,ensino superior completo,outros,branca,0.0,0.0,0.0,0.0,0.0,0.0,925.1
2020,SP,vereador,DEM,67954,Ourinhos,25191,122,suplente,não eleito,Fabiano Dj,Fabiano Da Silva Alves,46.0,masculino,ensino medio completo,outros,branca,0.0,0.0,0.0,0.0,0.0,0.0,925.1
2020,SP,vereador,DEM,67954,Ourinhos,25225,49,suplente,não eleito,Sol Dutra,Solange Pereira Dutra,43.0,feminino,ensino medio completo,outros,preta,0.0,0.0,0.0,0.0,0.0,0.0,958.4000000000001
2020,SP,vereador,DEM,67954,Ourinhos,25123,891,suplente,não eleito,Caio Lima,Caio Cesar De Almeida Lima,33.0,masculino,ensino superior completo,empresario,branca,0.0,0.0,0.0,0.0,0.0,0.0,18944.4
2020,SP,vereador,DEM,62383,Ouroeste,25250,162,suplente,não eleito,Tia Celia Do Araba,Celia Dos Santos Costa,46.0,feminino,ensino superior completo,servidor publico municipal,parda,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
2020,SP,vereador,DEM,62383,Ouroeste,25150,15,suplente,não eleito,Ademar Negão,Ademar Bento Silvio,50.0,masculino,ensino fundamental completo,outros,parda,0.0,0.0,0.0,0.0,0.0,0.0,500.0
2020,SP,vereador,DEM,62383,Ouroeste,25123,89,suplente,não eleito,Professora Aninha,Ana Maria De Souza Silva,45.0,feminino,ensino superior completo,servidor publico municipal,branca,0.0,0.0,0.0,0.0,0.0,0.0,1020.0
2020,SP,vereador,DEM,67970,Ouro Verde,25670,133,eleito por media,eleito,Angelim Fachini,Angelim Fachini,68.0,masculino,ensino fundamental incompleto,aposentado (exceto servidor publico),branca,0.0,0.0,0.0,0.0,0.0,0.0,431.45
2020,SP,vereador,DEM,67970,Ouro Verde,25789,7,suplente,não eleito,Ruth,Ruth Alves Da Silva,70.0,feminino,ensino fundamental incompleto,aposentado (exceto servidor publico),preta,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,SP,vereador,DEM,67970,Ouro Verde,25005,4,suplente,não eleito,Valéria,Valéria Gomes Galindo,50.0,feminino,ensino medio completo,dona de casa,branca,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,SP,vereador,DEM,67970,Ouro Verde,25125,40,suplente,não eleito,Felipe Guilherme,Felipe Guilherme Da Silva,26.0,masculino,ensino medio completo,outros,branca,0.0,0.0,0.0,0.0,0.0,0.0,531.95
2020,SP,vereador,DEM,67997,Pacaembu,25030,4,suplente,não eleito,Edina,Edina Sarti,64.0,feminino,ensino medio completo,aposentado (exceto servidor publico),branca,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,SP,vereador,DEM,67997,Pacaembu,25193,51,suplente,não eleito,Derivaldo Santiago,Derivaldo Santiago,59.0,masculino,ensino medio incompleto,bombeiro militar,branca,0.0,0.0,0.0,0.0,0.0,0.0,130.0
2020,SP,vereador,DEM,67997,Pacaembu,25456,155,suplente,não eleito,Fole Do Prata,Florisvaldo Gereis Da Costa,51.0,masculino,ensino medio completo,gerente,branca,0.0,0.0,0.0,0.0,0.0,0.0,300.0
2020,SP,vereador,DEM,67997,Pacaembu,25800,186,eleito por media,eleito,João Parra,João Ricardo Nonato Parra,45.0,masculino,ensino medio completo,servidor publico estadual,branca,0.0,0.0,0.0,0.0,0.0,0.0,916.03
2020,SP,vereador,DEM,67997,Pacaembu,25060,42,suplente,não eleito,Mauricio,Maurício Dos Santos Sant Anna,37.0,masculino,ensino medio completo,motorista de veiculos de transporte de carga,preta,0.0,0.0,0.0,0.0,0.0,0.0,10.1
2020,SP,vereador,DEM,68012,Palestina,25678,152,suplente,não eleito,Baiana,Cleonice Alves Gomes,67.0,feminino,ensino fundamental completo,outros,branca,0.0,0.0,0.0,0.0,0.0,0.0,90.0
2020,SP,vereador,DEM,68012,Palestina,25000,9,suplente,não eleito,Zé Loquinho Coveiro,Jose Carlos Martins,58.0,masculino,ensino fundamental completo,coveiro,branca,0.0,0.0,0.0,0.0,0.0,0.0,90.0
2020,SP,vereador,DEM,68012,Palestina,25235,48,suplente,não eleito,Junior Farinha,Antonio Teofilo Garcia Junior,47.0,masculino,ensino superior completo,advogado,branca,0.0,0.0,0.0,0.0,0.0,0.0,90.0
2020,SP,vereador,DEM,68012,Palestina,25179,9,suplente,não eleito,Bruna Moreira,Bruna Da Cruz Moreira,29.0,feminino,ensino superior incompleto,terapeuta,branca,0.0,0.0,0.0,0.0,0.0,0.0,90.0
2020,SP,prefeito,DEM,68055,Palmeira d'Oeste,25,3729,eleito,não eleito,Dodo,Reinaldo Savazi,45.0,masculino,ensino medio completo,prefeito,branca,0.0,15000.0,15000.0,0.0,15000.0,0.0,16000.35
2020,SP,vereador,DEM,68071,Palmital,25000,22,nao eleito,não eleito,Tomézinho,Antonio Donizeti Tome,64.0,masculino,ensino fundamental completo,administrador,branca,0.0,0.0,0.0,0.0,0.0,0.0,904.5
2020,SP,vereador,DEM,68071,Palmital,25133,26,nao eleito,não eleito,Silvana Reis,Silvana Aparecida Dos Reis,55.0,feminino,ensino fundamental completo,dona de casa,branca,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,SP,vereador,DEM,68071,Palmital,25123,72,nao eleito,não eleito,Valeria Biazon,Valeria Aparecida Conceiçao Biazon,58.0,feminino,ensino fundamental completo,comerciante,branca,0.0,0.0,0.0,0.0,0.0,0.0,1141.0
2020,SP,vereador,DEM,68071,Palmital,25025,51,nao eleito,não eleito,Yakos,Adilson Serafim Da Cruz,40.0,masculino,ensino fundamental completo,comerciario,branca,0.0,0.0,0.0,0.0,0.0,0.0,300.0
2020,SP,vereador,DEM,68071,Palmital,25125,7,nao eleito,não eleito,Elisangela Cobianchi Biondi,Elisangela Aparecida Cobianchi Galhardo Biondi,47.0,feminino,ensino superior completo,advogado,branca,0.0,0.0,0.0,0.0,0.0,0.0,300.0
2020,SP,vereador,DEM,68071,Palmital,25555,279,nao eleito,não eleito,Dr Gasparini,Jose Carlos Gasparini Junior,34.0,masculino,ensino superior completo,advogado,branca,0.0,0.0,0.0,0.0,0.0,0.0,1400.0
2020,SP,vereador,DEM,68071,Palmital,25013,1,nao eleito,não eleito,Jaqueline Nunes,Jaqueline Thais Nunes Bernardino,25.0,feminino,ensino fundamental completo,comerciario,branca,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,SP,vereador,DEM,68071,Palmital,25222,8,nao eleito,não eleito,São,Alisom Donizete Galvão,41.0,masculino,ensino fundamental incompleto,vendedor pracista representante caixeiro-viajante e assemelhados,preta,0.0,0.0,0.0,0.0,0.0,0.0,300.0
2020,SP,vereador,DEM,68098,Panorama,25789,76,suplente,não eleito,Zé Bordin,José Bordin,78.0,masculino,ensino fundamental completo,outros,,0.0,0.0,0.0,0.0,0.0,0.0,1310.0
2020,SP,vereador,DEM,68098,Panorama,25123,187,suplente,não eleito,Irmão Edson Vieira O Abençoado,Edson Vieira Dos Santos,59.0,masculino,ensino medio completo,outros,branca,0.0,0.0,0.0,0.0,0.0,0.0,1398.4
2020,SP,vereador,DEM,68098,Panorama,25025,81,suplente,não eleito,Cris De Castro,Cristiane Aguiar De Castro Olher,43.0,feminino,ensino superior completo,servidor publico municipal,branca,0.0,0.0,0.0,0.0,0.0,0.0,1010.0
2020,SP,vereador,DEM,68098,Panorama,25111,40,suplente,não eleito,Lia Guedes,Eliane Guedes Dias,43.0,feminino,ensino superior completo,servidor publico municipal,branca,0.0,0.0,0.0,0.0,0.0,0.0,510.0
2020,SP,vereador,DEM,68195,Paranapuã,25000,39,suplente,não eleito,Gilmarzinho,Gilmar De Freitas,60.0,masculino,ensino medio completo,motorista particular,branca,0.0,0.0,0.0,0.0,0.0,0.0,1913.5
2020,SP,vereador,DEM,68195,Paranapuã,25100,36,suplente,não eleito,Nilsinho Barboza,Nilson Barboza De Oliveira,45.0,masculino,ensino fundamental completo,outros,branca,0.0,0.0,0.0,0.0,0.0,0.0,1291.5
2020,SP,vereador,DEM,68195,Paranapuã,25225,39,suplente,não eleito,Claudete Santana,Claudete Bispo De Santana Matsuda,46.0,feminino,ensino medio completo,empregado domestico,preta,0.0,0.0,0.0,0.0,0.0,0.0,1591.5
2020,SP,vereador,DEM,68195,Paranapuã,25500,58,suplente,não eleito,Massami,Carlos Massami Takaki,68.0,masculino,ensino medio completo,trabalhador rural,amarela,0.0,0.0,0.0,0.0,0.0,0.0,1547.5
2020,SP,vereador,DEM,68250,Pariquera-Açu,25699,62,suplente,não eleito,Pastor Adolfo,Adolfo Pereira De Novaes,57.0,masculino,ensino fundamental completo,trabalhador de construcao civil,branca,0.0,0.0,0.0,0.0,0.0,0.0,412.15
2020,SP,vereador,DEM,68250,Pariquera-Açu,25522,178,suplente,não eleito,Debora Cabeleireira,Deborah Aparecida Da Silva,50.0,feminino,ensino fundamental completo,cabeleireiro e barbeiro,branca,0.0,0.0,0.0,0.0,0.0,0.0,412.15
2020,SP,vereador,DEM,68250,Pariquera-Açu,25050,27,suplente,não eleito,Valter Sales,Valter Tadeu De Souza Sales,57.0,masculino,ensino medio completo,servidor publico municipal,branca,0.0,0.0,0.0,0.0,0.0,0.0,412.15
2020,SP,vereador,DEM,61824,Parisi,25123,97,suplente,não eleito,Luizinho,Luiz Roberto Minhoto,55.0,masculino,ensino medio completo,servidor publico municipal,branca,0.0,0.0,0.0,0.0,0.0,0.0,369.7
2020,SP,vereador,DEM,68314,Paulínia,25009,6,nao eleito,não eleito,Maria Cabeleireira,Maria Ribamar Barbosa Dos Santos,48.0,feminino,le e escreve,cabeleireiro e barbeiro,parda,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,SP,vereador,DEM,68314,Paulínia,25025,474,nao eleito,não eleito,Delegado Daher,Roberto José Daher,59.0,masculino,ensino superior completo,servidor publico estadual,branca,0.0,0.0,0.0,0.0,0.0,0.0,16945.1
2020,SP,vereador,DEM,68314,Paulínia,25000,679,nao eleito,não eleito,Daniel Muller,Daniel Muller Felippini,40.0,masculino,ensino superior completo,veterinario,branca,0.0,0.0,0.0,0.0,0.0,0.0,30435.0
2020,SP,vereador,DEM,68314,Paulínia,25993,86,nao eleito,não eleito,Farofa,Luiz Carlos Cardoso Sousa,49.0,masculino,ensino medio completo,trabalhador de construcao civil,parda,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,SP,vereador,DEM,68314,Paulínia,25011,12,nao eleito,não eleito,Brenda Regina,Brenda Regina Dos Reis Silva,21.0,feminino,ensino superior incompleto,dona de casa,parda,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,SP,vereador,DEM,62405,Paulistânia,25123,5,suplente,não eleito,Eliane Do Vandão,Eliane De Fatima Paulino Imidio,40.0,feminino,ensino fundamental incompleto,dona de casa,branca,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,SP,vereador,DEM,62405,Paulistânia,25555,3,suplente,não eleito,João Victor,João Victor Da Silva,22.0,masculino,ensino medio completo,outros,parda,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,SP,vereador,DEM,68330,Paulo de Faria,25625,201,eleito por qp,eleito,Lurdinha,Lourdes Ribeiro,58.0,feminino,ensino superior completo,vereador,branca,0.0,10000.0,10000.0,0.0,10000.0,0.0,3538.0
2020,SP,vereador,DEM,68330,Paulo de Faria,25633,89,suplente,não eleito,Reginaldo Alves,Reginaldo Dos Santos Alves,40.0,masculino,ensino medio completo,operador de implemento de agricultura pecuaria e exploracao florestal,branca,0.0,0.0,0.0,0.0,0.0,0.0,319.0
2020,SP,vereador,DEM,68330,Paulo de Faria,25100,61,suplente,não eleito,Solange Ribeiro,Solange Aparecida Ribeiro,50.0,feminino,ensino fundamental incompleto,economista domestico,parda,0.0,0.0,0.0,0.0,0.0,0.0,319.0
2020,SP,vereador,DEM,68330,Paulo de Faria,25678,70,suplente,não eleito,Silvana Barbosa,Silvana Barbosa Machado,44.0,feminino,ensino medio incompleto,motorista particular,parda,0.0,0.0,0.0,0.0,0.0,0.0,520.95
2020,SP,vereador,DEM,68330,Paulo de Faria,25123,128,suplente,não eleito,Lucas Lima,Lucas Lima Da Silva,27.0,masculino,ensino medio completo,fotografo e assemelhados,parda,0.0,0.0,0.0,0.0,0.0,0.0,1034.85
2020,SP,vereador,DEM,68330,Paulo de Faria,25252,22,suplente,não eleito,Vitinho Alcantara,Victor Felipe De Alcântara Cardoso,22.0,masculino,ensino superior incompleto,estudante bolsista estagiario e assemelhados,parda,0.0,0.0,0.0,0.0,0.0,0.0,319.0
2020,SP,vereador,DEM,68357,Pederneiras,25000,203,suplente,não eleito,Regina Barrach,Regina Haddad Barrach Zabalia,50.0,feminino,ensino superior completo,odontologo,branca,0.0,280.0,280.0,0.0,280.0,0.0,5804.05
2020,SP,vereador,DEM,68357,Pederneiras,25200,56,suplente,não eleito,Andrezão,Andre Luiz Pereira Azevedo,45.0,masculino,ensino superior completo,outros,branca,0.0,280.0,280.0,0.0,280.0,0.0,485.05
2020,SP,vereador,DEM,68357,Pederneiras,25007,121,suplente,não eleito,Marçullo,Flavio Marçullo,41.0,masculino,ensino medio completo,outros,branca,0.0,280.0,280.0,0.0,280.0,0.0,485.05
2020,SP,vereador,DEM,68357,Pederneiras,25321,56,suplente,não eleito,Dal De Santelmo,Adalberto De Arruda,34.0,masculino,ensino medio completo,outros,branca,0.0,280.0,280.0,0.0,280.0,0.0,485.05
2020,SP,vereador,DEM,68373,Pedra Bela,25104,32,suplente,não eleito,Cleuza Godoi,Cleuza Aparecida De Godoi,53.0,feminino,ensino superior completo,professor de ensino fundamental,branca,0.0,0.0,0.0,0.0,0.0,0.0,175.0
2020,SP,vereador,DEM,68373,Pedra Bela,25610,150,eleito por qp,eleito,Roseli Amaral,Roseli Jesus Do Amaral Leme,53.0,feminino,ensino medio completo,dona de casa,branca,0.0,0.0,0.0,0.0,0.0,0.0,4615.0
2020,SP,vereador,DEM,68373,Pedra Bela,25555,29,suplente,não eleito,Marquinho Do Araras,Marcos Constantino Vicente,43.0,masculino,ensino fundamental incompleto,carvoeiro,branca,0.0,0.0,0.0,0.0,0.0,0.0,110.0
2020,SP,vereador,DEM,68373,Pedra Bela,25333,14,suplente,não eleito,Irmão Antonio Da Marmoraria,Antonio Thomas Da Silva Netto,43.0,masculino,ensino fundamental completo,trabalhador de minas e pedreiras sondador e assemelhados,parda,0.0,0.0,0.0,0.0,0.0,0.0,20.0
2020,SP,vereador,DEM,68411,Pedregulho,25645,106,suplente,não eleito,Jose Ailton,Jose Ailton Candido Da Silva,53.0,masculino,ensino fundamental completo,trabalhador de construcao civil,branca,0.0,0.0,0.0,0.0,0.0,0.0,60.0
2020,SP,vereador,DEM,68411,Pedregulho,25000,267,eleito por qp,eleito,Leonardo Advogado,Leonardo Donizeti Bueno,55.0,masculino,ensino superior completo,advogado,branca,0.0,0.0,0.0,0.0,0.0,0.0,60.0
2020,SP,vereador,DEM,68411,Pedregulho,25456,89,suplente,não eleito,Daniel,Daniel Candido De Sousa,43.0,masculino,ensino medio completo,trabalhador de fabricacao de calcados e artefatos de couro,parda,0.0,0.0,0.0,0.0,0.0,0.0,460.0
2020,SP,vereador,DEM,68411,Pedregulho,25555,61,suplente,não eleito,Brechó,Ricardo Henrique Dos Reis,30.0,masculino,ensino fundamental completo,outros,preta,0.0,0.0,0.0,0.0,0.0,0.0,60.0
2020,SP,vereador,DEM,68438,Pedreira,25000,678,eleito por media,eleito,Nino Fratta,Mario Wilson Fratta,64.0,masculino,ensino medio incompleto,outros,branca,0.0,0.0,0.0,0.0,0.0,0.0,6436.5
